-5, -15, 0.845862806681
-5, -14, 0.845862806681
-5, -13, 0.845862806681
-5, -12, 0.845862806681
-5, -11, 0.845862806681
-5, -10, 0.845862806681
-5, -9, 0.845862806681
-5, -8, 0.845862806681
-5, -7, 0.845862806681
-5, -6, 0.845862806681
-5, -5, 0.845862806681
-5, -4, 0.90527654883
-5, -3, 0.92255548803
-5, -2, 0.918007501617
-5, -1, 0.904517819315
-5, 0, 0.845862806681
-5, 1, 0.845862806681
-5, 2, 0.845862806681
-5, 3, 0.845862806681
-4, -15, 0.845862806681
-4, -14, 0.845862806681
-4, -13, 0.845862806681
-4, -12, 0.845862806681
-4, -11, 0.845862806681
-4, -10, 0.845862806681
-4, -9, 0.845862806681
-4, -8, 0.845862806681
-4, -7, 0.845862806681
-4, -6, 0.847378189504
-4, -5, 0.914369529955
-4, -4, 0.941348434726
-4, -3, 0.947107392767
-4, -2, 0.942257755552
-4, -1, 0.926798374888
-4, 0, 0.863747811356
-4, 1, 0.845862806681
-4, 2, 0.845862806681
-4, 3, 0.845862806681
-3, -15, 0.845862806681
-3, -14, 0.845862806681
-3, -13, 0.845862806681
-3, -12, 0.845862806681
-3, -11, 0.845862806681
-3, -10, 0.845862806681
-3, -9, 0.845862806681
-3, -8, 0.845862806681
-3, -7, 0.84889472052
-3, -6, 0.921341759487
-3, -5, 0.959080314137
-3, -4, 0.971963702438
-3, -3, 0.975450161731
-3, -2, 0.975147590566
-3, -1, 0.965752036885
-3, 0, 0.914823384268
-3, 1, 0.845862806681
-3, 2, 0.845862806681
-3, 3, 0.845862806681
-2, -15, 0.845862806681
-2, -14, 0.845862806681
-2, -13, 0.845862806681
-2, -12, 0.845862806681
-2, -11, 0.845862806681
-2, -10, 0.845862806681
-2, -9, 0.845862806681
-2, -8, 0.849349495891
-2, -7, 0.925737081165
-2, -6, 0.968779816396
-2, -5, 0.988029605628
-2, -4, 0.997727041419
-2, -3, 0.996666434663
-2, -2, 0.989240577952
-2, -1, 0.983482307574
-2, 0, 0.961811491971
-2, 1, 0.876781338091
-2, 2, 0.845862806681
-2, 3, 0.845862806681
-1, -15, 0.845862806681
-1, -14, 0.845862806681
-1, -13, 0.845862806681
-1, -12, 0.845862806681
-1, -11, 0.845862806681
-1, -10, 0.845862806681
-1, -9, 0.849652526194
-1, -8, 0.928465504171
-1, -7, 0.971811499623
-1, -6, 1.0
-1, -5, 1.0
-1, -4, 1.0
-1, -3, 1.0
-1, -2, 0.999848254932
-1, -1, 0.993180433116
-1, 0, 0.982270644804
-1, 1, 0.930436575772
-1, 2, 0.895422768244
-1, 3, 0.89254282939
0, -15, 0.845862806681
0, -14, 0.845862806681
0, -13, 0.845862806681
0, -12, 0.845862806681
0, -11, 0.845862806681
0, -10, 0.849652526194
0, -9, 0.930284607744
0, -8, 0.97408514865
0, -7, 1.0
0, -6, 1.0
0, -5, 1.0
0, -4, 1.0
0, -3, 1.0
0, -2, 0.999848254932
0, -1, 0.999241963713
0, 0, 0.989089291326
0, 1, 0.958626914092
0, 2, 0.912701940143
0, 3, 0.90754858357
1, -15, 0.845862806681
1, -14, 0.845862806681
1, -13, 0.845862806681
1, -12, 0.845862806681
1, -11, 0.849652526194
1, -10, 0.930890438433
1, -9, 0.975904250831
1, -8, 1.0
1, -7, 1.0
1, -6, 1.0
1, -5, 1.0
1, -4, 1.0
1, -3, 1.0
1, -2, 1.0
1, -1, 1.0
1, 0, 0.991968541125
1, 1, 0.969236427623
1, 2, 0.917249694552
1, 3, 0.908003358941
2, -15, 0.845862806681
2, -14, 0.845862806681
2, -13, 0.845862806681
2, -12, 0.849804041346
2, -11, 0.93089066835
2, -10, 0.977268576945
2, -9, 1.0
2, -8, 1.0
2, -7, 1.0
2, -6, 1.0
2, -5, 1.0
2, -4, 1.0
2, -3, 1.0
2, -2, 1.0
2, -1, 1.0
2, 0, 0.991968541125
2, 1, 0.969236427623
2, 2, 0.917249694552
2, 3, 0.908003358941
3, -15, 0.845862806681
3, -14, 0.845862806681
3, -13, 0.849804041346
3, -12, 0.931042413418
3, -11, 0.977874867467
3, -10, 1.0
3, -9, 1.0
3, -8, 1.0
3, -7, 1.0
3, -6, 1.0
3, -5, 1.0
3, -4, 1.0
3, -3, 1.0
3, -2, 1.0
3, -1, 1.0
3, 0, 0.991968541125
3, 1, 0.969236427623
3, 2, 0.917249694552
3, 3, 0.908003358941
4, -15, 0.845862806681
4, -14, 0.849804041346
4, -13, 0.931042413418
4, -12, 0.978329643534
4, -11, 1.0
4, -10, 1.0
4, -9, 1.0
4, -8, 1.0
4, -7, 1.0
4, -6, 1.0
4, -5, 1.0
4, -4, 1.0
4, -3, 1.0
4, -2, 1.0
4, -1, 1.0
4, 0, 0.991968541125
4, 1, 0.969236427623
4, 2, 0.917249694552
4, 3, 0.908003358941
5, -15, 0.849804041346
5, -14, 0.931042413418
5, -13, 0.978481158686
5, -12, 1.0
5, -11, 1.0
5, -10, 1.0
5, -9, 1.0
5, -8, 1.0
5, -7, 1.0
5, -6, 1.0
5, -5, 1.0
5, -4, 1.0
5, -3, 1.0
5, -2, 1.0
5, -1, 1.0
5, 0, 0.991968541125
5, 1, 0.969236427623
5, 2, 0.917249694552
5, 3, 0.908003358941
6, -15, 0.931042413418
6, -14, 0.978632673837
6, -13, 1.0
6, -12, 1.0
6, -11, 1.0
6, -10, 1.0
6, -9, 1.0
6, -8, 1.0
6, -7, 1.0
6, -6, 1.0
6, -5, 1.0
6, -4, 1.0
6, -3, 1.0
6, -2, 1.0
6, -1, 1.0
6, 0, 0.991968541125
6, 1, 0.969236427623
6, 2, 0.917249694552
6, 3, 0.908003358941
7, -15, 0.978632673837
7, -14, 1.0
7, -13, 1.0
7, -12, 1.0
7, -11, 1.0
7, -10, 1.0
7, -9, 1.0
7, -8, 1.0
7, -7, 1.0
7, -6, 1.0
7, -5, 1.0
7, -4, 1.0
7, -3, 1.0
7, -2, 1.0
7, -1, 1.0
7, 0, 0.991968541125
7, 1, 0.969236427623
7, 2, 0.917249694552
7, 3, 0.908003358941
8, -15, 1.0
8, -14, 1.0
8, -13, 1.0
8, -12, 1.0
8, -11, 1.0
8, -10, 1.0
8, -9, 1.0
8, -8, 1.0
8, -7, 1.0
8, -6, 1.0
8, -5, 1.0
8, -4, 1.0
8, -3, 1.0
8, -2, 1.0
8, -1, 1.0
8, 0, 0.991968541125
8, 1, 0.969236427623
8, 2, 0.917249694552
8, 3, 0.908003358941
9, -15, 1.0
9, -14, 1.0
9, -13, 1.0
9, -12, 1.0
9, -11, 1.0
9, -10, 1.0
9, -9, 1.0
9, -8, 1.0
9, -7, 1.0
9, -6, 1.0
9, -5, 1.0
9, -4, 1.0
9, -3, 1.0
9, -2, 1.0
9, -1, 1.0
9, 0, 0.991968541125
9, 1, 0.969236427623
9, 2, 0.917249694552
9, 3, 0.908003358941
10, -15, 1.0
10, -14, 1.0
10, -13, 1.0
10, -12, 1.0
10, -11, 1.0
10, -10, 1.0
10, -9, 1.0
10, -8, 1.0
10, -7, 1.0
10, -6, 1.0
10, -5, 1.0
10, -4, 1.0
10, -3, 1.0
10, -2, 1.0
10, -1, 1.0
10, 0, 0.991968541125
10, 1, 0.969236427623
10, 2, 0.917249694552
10, 3, 0.908003358941
11, -15, 1.0
11, -14, 1.0
11, -13, 1.0
11, -12, 1.0
11, -11, 1.0
11, -10, 1.0
11, -9, 1.0
11, -8, 1.0
11, -7, 1.0
11, -6, 1.0
11, -5, 1.0
11, -4, 1.0
11, -3, 1.0
11, -2, 1.0
11, -1, 1.0
11, 0, 0.991968541125
11, 1, 0.969236427623
11, 2, 0.917249694552
11, 3, 0.908003358941
12, -15, 1.0
12, -14, 1.0
12, -13, 1.0
12, -12, 1.0
12, -11, 1.0
12, -10, 1.0
12, -9, 1.0
12, -8, 1.0
12, -7, 1.0
12, -6, 1.0
12, -5, 1.0
12, -4, 1.0
12, -3, 1.0
12, -2, 1.0
12, -1, 1.0
12, 0, 0.991968541125
12, 1, 0.969236427623
12, 2, 0.917249694552
12, 3, 0.908003358941
13, -15, 1.0
13, -14, 1.0
13, -13, 1.0
13, -12, 1.0
13, -11, 1.0
13, -10, 1.0
13, -9, 1.0
13, -8, 1.0
13, -7, 1.0
13, -6, 1.0
13, -5, 1.0
13, -4, 1.0
13, -3, 1.0
13, -2, 1.0
13, -1, 1.0
13, 0, 0.991968541125
13, 1, 0.969236427623
13, 2, 0.917249694552
13, 3, 0.908003358941
14, -15, 1.0
14, -14, 1.0
14, -13, 1.0
14, -12, 1.0
14, -11, 1.0
14, -10, 1.0
14, -9, 1.0
14, -8, 1.0
14, -7, 1.0
14, -6, 1.0
14, -5, 1.0
14, -4, 1.0
14, -3, 1.0
14, -2, 1.0
14, -1, 1.0
14, 0, 0.991968541125
14, 1, 0.969236427623
14, 2, 0.917249694552
14, 3, 0.908003358941
15, -15, 1.0
15, -14, 1.0
15, -13, 1.0
15, -12, 1.0
15, -11, 1.0
15, -10, 1.0
15, -9, 1.0
15, -8, 1.0
15, -7, 1.0
15, -6, 1.0
15, -5, 1.0
15, -4, 1.0
15, -3, 1.0
15, -2, 1.0
15, -1, 1.0
15, 0, 0.991968541125
15, 1, 0.969236427623
15, 2, 0.917249694552
15, 3, 0.908003358941
