-5, -15, 0.865368541033
-5, -14, 0.865368541033
-5, -13, 0.865368541033
-5, -12, 0.865368541033
-5, -11, 0.865368541033
-5, -10, 0.865368541033
-5, -9, 0.865368541033
-5, -8, 0.865368541033
-5, -7, 0.865368541033
-5, -6, 0.865368541033
-5, -5, 0.865368541033
-5, -4, 0.865368541033
-5, -3, 0.865368541033
-5, -2, 0.865368541033
-5, -1, 0.865368541033
-5, 0, 0.865368541033
-5, 1, 0.865368541033
-5, 2, 0.865368541033
-5, 3, 0.865368541033
-4, -15, 0.865368541033
-4, -14, 0.865368541033
-4, -13, 0.865368541033
-4, -12, 0.865368541033
-4, -11, 0.865368541033
-4, -10, 0.865368541033
-4, -9, 0.865368541033
-4, -8, 0.865368541033
-4, -7, 0.865368541033
-4, -6, 0.865368541033
-4, -5, 0.865368541033
-4, -4, 0.865368541033
-4, -3, 0.865368541033
-4, -2, 0.865368541033
-4, -1, 0.865368541033
-4, 0, 0.867496200608
-4, 1, 0.865368541033
-4, 2, 0.865368541033
-4, 3, 0.865368541033
-3, -15, 0.865368541033
-3, -14, 0.865368541033
-3, -13, 0.865368541033
-3, -12, 0.865368541033
-3, -11, 0.865368541033
-3, -10, 0.865368541033
-3, -9, 0.865368541033
-3, -8, 0.865368541033
-3, -7, 0.865368541033
-3, -6, 0.865368541033
-3, -5, 0.865368541033
-3, -4, 0.865368541033
-3, -3, 0.865368541033
-3, -2, 0.865368541033
-3, -1, 0.926498046027
-3, 0, 0.928625705601
-3, 1, 0.924414712694
-3, 2, 0.920159393545
-3, 3, 0.897019286438
-2, -15, 0.865368541033
-2, -14, 0.865368541033
-2, -13, 0.865368541033
-2, -12, 0.865368541033
-2, -11, 0.865368541033
-2, -10, 0.865368541033
-2, -9, 0.865368541033
-2, -8, 0.865368541033
-2, -7, 0.865368541033
-2, -6, 0.865368541033
-2, -5, 0.865368541033
-2, -4, 0.865368541033
-2, -3, 0.865368541033
-2, -2, 0.934964358084
-2, -1, 0.934833188595
-2, 0, 0.941127514836
-2, 1, 0.93913102475
-2, 2, 0.932749855261
-2, 3, 0.928494536112
-1, -15, 0.865368541033
-1, -14, 0.865368541033
-1, -13, 0.865368541033
-1, -12, 0.865368541033
