3, 1, 0.948935532234, 0.938511843996821
3, 2, 0.944587706147, 1.0573878599971067
3, 3, 0.949790104948, 0.9849782409946783
3, 4, 0.937676161919, 0.9515328760026023
3, 5, 0.933343328336, 0.8691938039992237
3, 6, 0.931626686657, 0.6493563719996018
4, 1, 0.954130434783, 1.20570384599705
4, 2, 0.948043478261, 1.2206537110032514
4, 3, 0.948058470765, 1.4319716519967187
4, 4, 0.935082458771, 1.794641426000453
4, 5, 0.932503748126, 1.5033708900009515
4, 6, 0.93164167916, 1.5872660629975144
5, 1, 0.956731634183, 1.5180554809994646
5, 2, 0.95323838081, 1.0497614780033473
5, 3, 0.944580209895, 1.5079114980035229
5, 4, 0.934227886057, 1.1314379860050394
5, 5, 0.931626686657, 1.3473714260035194
5, 6, 0.930772113943, 1.7088042499963194
6, 1, 0.956731634183, 1.847474466994754
6, 2, 0.953230884558, 1.5396968200002448
6, 3, 0.94631934033, 1.572332028998062
6, 4, 0.933350824588, 1.818828379997285
6, 5, 0.929895052474, 1.010841689996596
6, 6, 0.929902548726, 1.5871432150015607
7, 1, 0.956724137931, 1.4172386070058565
7, 2, 0.954092953523, 1.7051244210015284
7, 3, 0.945442278861, 1.6671557890003896
7, 4, 0.933343328336, 1.9178223740018439
7, 5, 0.929025487256, 1.3913765859979321
7, 6, 0.929902548726, 1.267314869000984
8, 1, 0.956716641679, 1.7313384750013938
8, 2, 0.953223388306, 2.045719079003902
8, 3, 0.947181409295, 1.226105447000009
8, 4, 0.933350824588, 1.4372554720030166
8, 5, 0.928155922039, 1.1353318659967044
8, 6, 0.92904047976, 1.347727935994044
9, 1, 0.953268365817, 1.592806054999528
9, 2, 0.950622188906, 2.0771314230005373
9, 3, 0.947166416792, 1.6367183140027919
9, 4, 0.93248125937, 1.9087791990023106
9, 5, 0.928155922039, 1.5237005739982123
9, 6, 0.92904047976, 1.004609524999978
10, 1, 0.954992503748, 1.734358402005455
10, 2, 0.951499250375, 2.273495704997913
10, 3, 0.947166416792, 1.482333384003141
10, 4, 0.93248125937, 1.9585702089971164
10, 5, 0.928155922039, 1.4094586290011648
10, 6, 0.92904047976, 1.1538983450009255
