3, 1, 0.537121212121, 0.5548713979951572
3, 2, 0.496095571096, 0.44201411100220867
3, 3, 0.51351981352, 0.40130623299774015
3, 4, 0.498776223776, 0.38901067199913086
3, 5, 0.568006993007, 0.3704732010010048
3, 6, 0.544289044289, 0.3407424499964691
4, 1, 0.519696969697, 0.5458450500009349
4, 2, 0.481468531469, 0.3726506300008623
4, 3, 0.498776223776, 0.4093016219994752
4, 4, 0.51351981352, 0.3593037370010279
4, 5, 0.568006993007, 0.4584527260012692
4, 6, 0.544289044289, 0.5344240889971843
5, 1, 0.511363636364, 0.4778874370022095
5, 2, 0.488403263403, 0.7901973979969625
5, 3, 0.505827505828, 0.5271494409971638
5, 4, 0.51351981352, 0.3955344099958893
5, 5, 0.568006993007, 0.4444155859964667
5, 6, 0.544289044289, 0.4275342559994897
6, 1, 0.519696969697, 0.4104799579945393
6, 2, 0.504428904429, 0.5203743780002696
6, 3, 0.498135198135, 0.44877503399766283
6, 4, 0.51351981352, 0.36027106500114314
6, 5, 0.568006993007, 0.46788038299564505
6, 6, 0.544289044289, 0.41185874600341776
7, 1, 0.495337995338, 0.437789730996883
7, 2, 0.488403263403, 0.5165605370057165
7, 3, 0.498135198135, 0.4582424589971197
7, 4, 0.51351981352, 0.4220010400022147
7, 5, 0.568006993007, 0.6100547969981562
7, 6, 0.544289044289, 0.4536200290021952
8, 1, 0.553263403263, 0.4787948110024445
8, 2, 0.488403263403, 0.4709208410058636
8, 3, 0.498135198135, 0.3622870889957994
8, 4, 0.51351981352, 0.2452142490001279
8, 5, 0.568006993007, 0.21540488000027835
8, 6, 0.544289044289, 0.16781001199706225
9, 1, 0.530186480186, 0.29034117400442483
9, 2, 0.488403263403, 0.37583029700181214
9, 3, 0.498135198135, 0.35997673000383656
9, 4, 0.51351981352, 0.43550561900337925
9, 5, 0.568006993007, 0.3760747900014394
9, 6, 0.544289044289, 0.4172567900022841
10, 1, 0.528787878788, 0.47744398699433077
10, 2, 0.488403263403, 0.44588975100487005
10, 3, 0.498135198135, 0.45054870499734534
10, 4, 0.51351981352, 0.3441251039985218
10, 5, 0.568006993007, 0.39959164599713404
10, 6, 0.544289044289, 0.4273340369982179
