3, 1, 0.789137920081, 2.0878698010055814
3, 2, 0.805669906613, 1.883920460997615
3, 3, 0.803884124261, 1.9923133900010725
3, 4, 0.796613938123, 2.100164675997803
3, 5, 0.796648878724, 2.420810117997462
3, 6, 0.796545327489, 2.343368190995534
4, 1, 0.816883298393, 2.93688430399925
4, 2, 0.822475065117, 2.908350577999954
4, 3, 0.802033542977, 3.02018043899443
4, 4, 0.831666984308, 2.90737629000796
4, 5, 0.809442220952, 2.9171733499970287
4, 6, 0.811257861635, 2.7101954800018575
5, 1, 0.803816784194, 3.513460471003782
5, 2, 0.824190966266, 3.6879976720083505
5, 3, 0.816783558859, 3.454979229005403
5, 4, 0.827826059335, 3.544818841997767
5, 5, 0.826110158186, 3.779085620000842
5, 6, 0.818564258942, 3.4722277249966282
6, 1, 0.822234292612, 3.929193072995986
6, 2, 0.82227050378, 4.330737166994368
6, 3, 0.831804205578, 3.966505550997681
6, 4, 0.829850073058, 3.7770724080037326
6, 5, 0.825869385681, 3.9647258750046603
6, 6, 0.811292802236, 4.142167754005641
7, 1, 0.833414014357, 4.750023754007998
7, 2, 0.822267962645, 4.715970441000536
7, 3, 0.839109332317, 4.204164435999701
7, 4, 0.83904199225, 4.451940334998653
7, 5, 0.824223365733, 3.860185374986031
7, 6, 0.820621942697, 3.726699393999297
8, 1, 0.824255765199, 4.505816491000587
8, 2, 0.82411854393, 3.7974075649981387
8, 3, 0.829781462423, 4.089170306993765
8, 4, 0.829745251255, 4.261074045003625
8, 5, 0.83351883616, 4.260218117997283
8, 6, 0.828065561273, 3.9605203960090876
9, 1, 0.820483450861, 5.277032229001634
9, 2, 0.848266310908, 4.874406202012324
9, 3, 0.840926243568, 4.741583100010757
9, 4, 0.826007877517, 4.468774711000151
9, 5, 0.83163077314, 4.532168360994547
9, 6, 0.820658153866, 4.343180905998452
10, 1, 0.8242907058, 5.381726666004397
10, 2, 0.82796073947, 4.990414118990884
10, 3, 0.837223810431, 4.724562529998366
10, 4, 0.829677911187, 4.544001439993735
10, 5, 0.835404358046, 4.341049969996675
10, 6, 0.820658153866, 4.04075481199834
